Lost Art ID;Hersteller/Künstler/Autor:in;Datierung;Beschreibung;namen_neu;Q_Nummer;lat0;long0;lat1;long1;lat2;long2;lat3;long3;lat4;long4;lat5;long5
572196;Alt, Rudolf von (zugeschrieben) [Hersteller/Künstler:in];;"Loreto / Santa Maria di Loreto in Rom; zahlreich knieende Kirchgänger. Verzierungen mit Statuen, Säulen und Balustraden. Ein Priestermesse unter einem rotem Baldachin.";Rudolf von Alt (?);Q638183;52.516667;13.383333;48.208333333;16.3725;null;null;null;null;null;null;null;null
572236;Jonson van Ceulen, Cornelis (d. Ä.) [Hersteller/Künstler:in];;Gezeigt in einer halb-körper Darstellung, mit einer noblen Haltung ist der Monarch in seiner Rüstung zu sehen, auf der sich eine große Halskrause mit Spitze und eine blaue Armbinde befindet.;Cornelis Jonson van Ceulen the Elder;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
572233;Honthorst, Gerrit van [Hersteller/Künstler:in];;Eine Nymphe umhüllt von einer rosa glänzenden Tunika die den oberen Körper nackt lässt. Ein Knie auf dem Boden, davor Früchte. Sie gibt Vertumne in Gestalt einer Frau einige Äpfel.;Gerrit van Honthorst;Q65024309;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
572275;Renoir, Auguste [Hersteller/Künstler:in];;Felder, einige Weiden. Im Vordergrund ein aufrechter Baumstamm und ein Baum mit Ästen.;Auguste Renoir;Q12142552;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
577559;Steen, Jan (1626) [Hersteller/Künstler:in];1677 [Datierung];"voll bezeichnet und datiertAusstellungen: 1925 Gemälde Alter Meister aus Berliner Privatbesitz, Berlin, Katalog S. 57, Nr. 369 (Besitzer: R.S.); 1926 Leiden (lt. Pantheon); 1935 Brüssel";Jan Steen;Q205863;52.516667;13.383333;52.011666666;4.359166666;52.380277777;4.640555555;52.08;4.31;52.16;4.49;52.1972;4.5017
572240;Maes, Nicolaes [Hersteller/Künstler:in];;reiche, stofflich-üppige Behandlung (Pantheon 1930, S. 278). Frontal zum Betrachter, schulterfreies weißes Satinkleid mit großem blauen Schal. Sie trägt eine aschfarbenen Perücke und ein Halsband mit Perlen und lehnt an einem Felsblock mit Orangen.;Nicolaes Maes;Q505150;52.516667;13.383333;52.366666666;4.883333333;51.221111111;4.399722222;51.795833333;4.678333333;null;null;null;null
572268;Pissarro, Camille Jacob [Hersteller/Künstler:in];1902 [Datierung];Die legendäre Brücke in Paris überfüllt mit vielen Menschen, Lastwagen und Droschken. Von der Seine ist nur eine grüne Ecke zu sehen. Auf der anderen Seite der Kai des Louvre und die Türme von Saint-Germain.;Camille Jacob Pissarro;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
572273;Renoir, Auguste [Hersteller/Künstler:in];;Zwei junge Frauen sitzen in einem Heuhaufen. Eine dritte steht und hält eine Heugabel. Hinter ihnen die geschnittene Weide. Einige Sträucher. Nebelschwaden im Himmel.;Auguste Renoir;Q12142552;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
572200;Boudin, Eugène [Hersteller/Künstler:in];1890 [Datierung];Ausgedehntes Weideland an den beiden Seiten eines Flusses. Sie sind bevölkert von Vieh, an der Seite ein Wäldchen.;Eugène Boudin;Q118105537;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
572290;Sisley, Alfred [Hersteller/Künstler:in];;In der Nähe eines Hauses gehen zwei Figuren auf einem Weg in einer Rasenfläche. Man bemerkt weitere Häuser und kahle Bäume, wobei ein Baum rechts noch Laub trägt.;Alfred Sisley;Q175130;52.516667;13.383333;48.856666666;2.352222222;47.0;2.0;null;null;null;null;null;null
419028;Hodler, Ferdinand [Hersteller/Künstler:in];1910 [Datierung];;Ferdinand Hodler;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
592280;"Bassano, Jacopo (?) [Hersteller/Künstler:in]
Bassano, Francesco (der Jüngere) (?) [Hersteller/Künstler:in]";1666–1667 (um) [Datierung];Bei dem gesuchten Gemälde handelt es sich um eine von den 6 derzeit bekannten Varianten (Repliken, Kopien, Werkstattwiederholungen) mit deutlichen Größen- und stilistischen Unterschieden des Gemäldes „Reise des Jakob nach Kanaan“, Öl/Leinwand, die wahrscheinlich in der reifen „Kölner Fassung“ ihren Ausgang hatten. Es befand sich im Herrenzimmer der Wohnung in der Berkaer Str. 31, Berlin;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
625110;Campendonk, Heinrich [Hersteller/Künstler:in];;derzeit keine weiteren Angaben verfügbar;Heinrich Campendonk;Q213685;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
625111;Amiet, Cuno [Hersteller/Künstler:in];1910 [Datierung];bez. u. r.: CA 10;Cuno Amiet;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
625114;Rohlfs, Christian [Hersteller/Künstler:in];;derzeit keine weiteren Angaben verfügbar;Christian Rohlfs;Q62992;52.516667;13.383333;50.981111111;11.329444444;null;null;null;null;null;null;null;null
625116;Girieud, Pierre Paul [Hersteller/Künstler:in];;derzeit keine weiteren Angaben verfügbar;Pierre Paul Girieud;Q2093494;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
625118;Seehaus, Paul Adolf [Hersteller/Künstler:in];1917 [Datierung];sign. r. u.: Seehaus 17;Paul Adolf Seehaus;Q1345060;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
625121;Seehaus, Paul Adolf [Hersteller/Künstler:in];;derzeit keine weiteren Angaben verfügbar;Paul Adolf Seehaus;Q1345060;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
625122;Seehaus, Paul Adolf [Hersteller/Künstler:in];1917 [Datierung];bez. Seehaus 17;Paul Adolf Seehaus;Q1345060;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
625126;Hofer, Karl (1878) [Hersteller/Künstler:in];1914 [Datierung];sign. und datiert u.l.: Hofer 1914;Karl Hofer;Q62249;52.516667;13.383333;52.516666666;13.383333333;48.856666666;2.352222222;41.893055555;12.482777777;null;null;null;null
576346;Pannini, Giovanni Paolo [Hersteller/Künstler:in];1701/1800 [Datierung];Das Gemälde stellt ein schwer identifizierbares Gebäude dar (wahrscheinlich ein römischer Bau in Rom oder ein fiktiver römischer Tempel), was aus hohen Gewölben mit Rossettendekoration und Stützpfeilern besteht. Im unteren Rand des Bildes befinden sich eine Soldatengruppe. Im HIntergrund ist eine Reiter-Statue zu sehen. Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938;Giovanni Paolo Pannini;Q286670;52.516667;13.383333;41.893055555;12.482777777;45.05;9.7;null;null;null;null;null;null
576334;Paulsen, Anton [Hersteller/Künstler:in];1728 [Datierung];"signiert ""A. Paulsen 1728"" und datiert; Porträt des Komponisten Händel in Halbfigur, mit weißer Perücke und einem Samtmantel. Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938; Catalogue of Paintings Removed from Poland by the German Occupation Authorities during the Years 1939-1945. I. Foreign Paintings, In: Ministry of Culture and Art, Publications of the Reparations Section, Vol. 9, Warsaw 1950, Nr. 223; Ministerstwo Kultury I Dziedzictwa Naroowego (Hrsg.), Straty Wojenne: Malarstwo obce / Wartime Losses: Foreign Paintings, Vol. 1, Poznan 2000, Nr. 164";Anton Paulsen;Q28650145;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576327;Robert, Hubert (?) [Hersteller/Künstler:in];1701/1800 [Datierung];"Die Genre-Szene spielt sich vor einem Brunnen ab. Davor steht eine weibliche Figur in hellem Kleid, einen Sonnenschirm haltend. Sie beobachtet zwei weibliche Figuren. Die eine füllt ein Gefäß auf und die andere wäscht ein Textilstück. Links vom Brunnen sitzt ein kleines Kind. Rechts von der Frau mit dem Sonnenschirm befinden sich zwei Staffelfiguren. Im Hintergrund ist eine Landschaft zu sehenLiteratur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938; Verlustkatalog Polen - Ministerstwo Kultury I Dziedzictwa Naroowego (Hrsg.), Straty Wojenne: Malarstwo obce / Wartime Losses: Foreign Painting, Vol. 1, Poznan 2000, Nr. 185, S. 290";Hubert Robert (?);Q548205;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;null;null;null;null;null;null
576332;Bartolomeo di Giovanni (auch Alunno di Domenico genannt) [Hersteller/Künstler:in];1401/1500 [Datierung];"Die heilige Familie (Jungfrau Maria und hl. Josef) beten das liegende Christuskind an, im Hintergrund sind ein liegender Ochse und ein Esel, überdacht, zu sehen; ein großformatiges Tondo Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938";Bartolomeo di Giovanni auch Alunno di Domenico genannt;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576344;"Weenix, Jan Baptist (?) [Hersteller/Künstler:in]
Weenix, Jan (der Jüngere) (?) [Hersteller/Künstler:in]";1705 [Datierung];"Das Gemälde stellt einen Hund mit Halsband, ein gefallener Keiler und zwei tote Vögel dar. Im Hintergrund eine Landschaft. Rechts botanische Elemente. Ein ähnliches Gemälde befindet sich im Museé des beaux-arts in Reims (siehe Ausrichtung des kleinen Vogels). Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938; Nationalmuseum Warschau, Ausst.-Kat., Juni 1939, Nr. 139";;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576331;Storck, Jacobus [Hersteller/Künstler:in];1601/1700 [Datierung];Die Landschaft stellt einen Fluss, Bäume (auf der linken Bildfläche) und Gebäudefassaden einer Stadt (wahrscheinlich Amsterdam) dar. Im Vordergrund ist ein Segelboot zu sehen, rechts ein weiteres kleineres Wasserfahrzeug. Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938;Jacobus Storck;Q1810534;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576325;Preti, Mattia [Hersteller/Künstler:in];1613/1699 [Datierung];Die Genre-Szene stellt eine halbfigürliche Abbildung einer älteren Dame mit gefalteter Stirn und einen schreienden Jungen dar. Die Frau hält eine Maus in ihrer rechten Hand. Der Junge scheint in den Zeigefinger von dem kleinen Tier gebissen worden zu sein.Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938;Mattia Preti;Q468632;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576333;Mignon, Abraham [Hersteller/Künstler:in];1670 (um) [Datierung];"signiert ""AB. Mignon fecit""; Ein Stillleben mit Blumen, Stein, Korb, Schmetterlingen, Insekten, Vögeln, Fröschen und Waldstücken Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938; Magdalena Kraemer-Noble, Abraham Mignon 1640-1679, in: Studien zur internationalen Kunst- und Architekturgeschichte, Bd. 44, Petersberg 2007 (mit Abb.)";Abraham Mignon;Q330400;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576348;La Hire, Laurent de [Hersteller/Künstler:in];1601/1700 [Datierung];In der Mitte des Bildes befindet sich eine weibliche Figur, umgeben von zwei anderen Frauen und drei Putti. Vor ihr kniet eine (vermutlich) männliche Figur, die ein dampfendes Gefäß über seinem Kopf hält und es der weiblichen Mittelfigur überreicht. Links und rechts von der Menschengruppe sind Bäume abgebildet. Literatur: Ministerstwo Kultury I Dziedzictwa Naroowego (Hrsg.), Straty Wojenne: Malarstwo obce / Wartime Losses: Foreign Paintings, Vol. 1, Poznan 2000, Nr. 127;Laurent de La Hire;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576337;Coffre, Benoît (Bénédict Coffre genannt) [Hersteller/Künstler:in];1701/1800 [Datierung];;Benoît Bénédict Coffre genannt Coffre;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
576338;Belvedere, Andrea (auch Abate Andrea genannt) [Hersteller/Künstler:in];1601/1700 [Datierung];"Zentrale Komposition mit Blumen und Obst. Literatur: Nationalmuseum Warschau, Ausst.-Kat., Juni 1939, Nr. 81; Ministerstwo Kultury I Dziedzictwa Naroowego (Hrsg.), Straty Wojenne: Malarstwo obce / Wartime Losses: Foreign Paintings, Vol. 1, Poznan 2000, Nr. 12";Andrea auch Abate Andrea genannt Belvedere;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
575057;Falat, Julian [Hersteller/Künstler:in];1910 (um) [Datierung];;Julian Falat;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
575181;Klinger, Max [Hersteller/Künstler:in];1900 (vor) [Datierung];;Max Klinger;Q44252;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
575183;Liebermann, Max [Hersteller/Künstler:in];1900 (vor) [Datierung];;Max Liebermann;Q158062;52.516667;13.383333;42.5;12.5;52.516666666;13.383333333;52.366666666;4.883333333;51.225555555;6.776666666;48.1375;11.575
594101;Richter, Ludwig (1803) [Hersteller/Künstler:in];1803-1884 [Datierung];Winterlandschaft mit Jäger und Hund sowie Holzsammlern.;Ludwig Richter;Q551896;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
614084;Renoir, Auguste [Hersteller/Künstler:in];;;Auguste Renoir;Q12142552;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
622558;Vlaminck, Maurice de [Hersteller/Künstler:in];1935 (ca.) [Datierung];derzeit keine weiteren Angaben verfügbar;Maurice de Vlaminck;Q241098;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
392554;Heckel, Erich [Hersteller/Künstler:in];1916 [Datierung];;Erich Heckel;Q156700;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
392572;Laurencin, Marie [Hersteller/Künstler:in];1920 (um) [Datierung];"Signiert oben rechts: ""Marie Laurencin""";Marie Laurencin;Q233088;52.516667;13.383333;43.571666666;-0.929722222;null;null;null;null;null;null;null;null
399249;Kaulbach, Friedrich August von [Hersteller/Künstler:in];;"Signiert unten rechts: ""Fr. Aug v. Kaulbach""";Friedrich August von Kaulbach;Q447963;52.516667;13.383333;48.1375;11.575;null;null;null;null;null;null;null;null
392533;Blechen, Karl [Hersteller/Künstler:in];1810/1840 [Datierung];;Karl Blechen;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
392582;Marc, Franz [Hersteller/Künstler:in];1910 [Datierung];;Franz Marc;Q44054;52.516667;13.383333;52.516666666;13.383333333;48.856666666;2.352222222;48.1375;11.575;47.748611111;7.339166666;47.6586;11.3682
392623;Tintoretto, Jacopo [Hersteller/Künstler:in];;;Jacopo Tintoretto;Q9319;52.516667;13.383333;45.439722222;12.331944444;null;null;null;null;null;null;null;null
392611;Poussin, Nicolas [Hersteller/Künstler:in];1665 (spätestens) [Datierung];;Nicolas Poussin;Q41554;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;43.771388888;11.254166666;null;null;null;null
392586;Meidner, Ludwig [Hersteller/Künstler:in];1912 [Datierung];Querformat;Ludwig Meidner;Q213727;52.516667;13.383333;50.110555555;8.682222222;null;null;null;null;null;null;null;null
392547;Friedrich, Caspar David [Hersteller/Künstler:in];1807 (um) [Datierung];;Caspar David Friedrich;Q104884;52.516667;13.383333;51.05;13.74;48.208333333;16.3725;55.676111111;12.568888888;53.556944444;13.260833333;54.083333333;13.383333333
392600;Pechstein, Max [Hersteller/Künstler:in];1911 [Datierung];H.S. 15, Gr. III, Kiste Nr. Gruppe III;Max Pechstein;Q162105;52.516667;13.383333;7.466667;134.55;-4.2149;152.1606;null;null;null;null;null;null
392560;Kirchner, Ernst Ludwig [Hersteller/Künstler:in];1913 (um) [Datierung];derzeit keine weiteren Angaben verfügbar;Ernst Ludwig Kirchner;Q229272;52.516667;13.383333;52.516666666;13.383333333;51.05;13.74;49.453888888;11.0775;null;null;null;null
392616;Rohlfs, Christian [Hersteller/Künstler:in];;;Christian Rohlfs;Q62992;52.516667;13.383333;50.981111111;11.329444444;null;null;null;null;null;null;null;null
392555;Heckel, Erich [Hersteller/Künstler:in];1912/1913 [Datierung];derzeit keine weiteren Angaben verfügbar;Erich Heckel;Q156700;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
392567;Kokoschka, Oskar [Hersteller/Künstler:in];1909 [Datierung];"Signiert unten rechts: ""OK""";Oskar Kokoschka;Q154260;52.516667;13.383333;53.0;-1.0;39.828175;-98.5795;50.0875;14.421388888;48.208333333;16.3725;null;null
392617;"Ruisdael, Jacob Isaackszoon van (?) [Hersteller/Künstler:in]
Ruysdael, Salomon van (?) [Hersteller/Künstler:in]";;H.S.;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
392602;Pechstein, Max [Hersteller/Künstler:in];1913 [Datierung];ital. Landschaft - im Hintergrund der Burgturm, vorher Häuser - sehr gelb , sehr grün;Max Pechstein;Q162105;52.516667;13.383333;7.466667;134.55;-4.2149;152.1606;null;null;null;null;null;null
392557;Heckel, Erich [Hersteller/Künstler:in];;derzeit keine weiteren Angaben verfügbar;Erich Heckel;Q156700;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
392542;Courbet, Gustave [Hersteller/Künstler:in];1872 [Datierung];;Gustave Courbet;Q34618;52.516667;13.383333;48.856666666;2.352222222;47.105277777;6.143055555;null;null;null;null;null;null
392587;Meidner, Ludwig [Hersteller/Künstler:in];1916 [Datierung];gerahmt, H.S. 18, Gr. II, Kiste Nr. Gruppe III;Ludwig Meidner;Q213727;52.516667;13.383333;50.110555555;8.682222222;null;null;null;null;null;null;null;null
392559;Kirchner, Ernst Ludwig [Hersteller/Künstler:in];1910/1913 (um) (?) [Datierung];derzeit keine weiteren Angaben verfügbar;Ernst Ludwig Kirchner;Q229272;52.516667;13.383333;52.516666666;13.383333333;51.05;13.74;49.453888888;11.0775;null;null;null;null
